0,1,1,1,0.0141005000041332,1
0,2,1,1,0.206458000000566,1
0,1,3,1,0.00906870001927018,0
0,2,2,1,0.0733002999913879,0
0,3,2,1,0.457295500003966,0
0,3,1,1,0.189385900011985,1
0,1,2,1,0.290266999974847,0
0,3,3,1,0.390623199986294,0
0,2,3,1,0.340611999999965,0
